instance family
g6-g37 2 13
g6-g38 2 1000000
g6-g40 2 1000000
g6-g41 2 149
g6-g42 2 36
g6-g43 2 160
g6-g44 2 542
g6-g45 2 346
g6-g46 2 81
g6-g47 2 50
g6-g48 2 106
g6-g49 2 260
g6-g50 2 1000000
g6-g7 2 124
g7-g11 2 749
g7-g12 2 1000000
g7-g13 2 32296
g7-g14 2 2773
g7-g15 2 41319
g7-g16 2 1249
g7-g20 2 1000000
g7-g21 2 855178
g7-g22 2 550
g7-g23 2 5091
g7-g25 2 714
g7-g26 2 1028
g7-g27 2 5294
g7-g28 2 17
g7-g29 2 407373
g7-g30 2 223101
g7-g31 2 888378
g7-g32 2 11819
g7-g33 2 755
g7-g37 2 15973
g7-g38 2 3
g7-g40 2 1000000
g7-g41 2 676
g7-g42 2 1630
g7-g43 2 12730
g7-g44 2 565679
g7-g45 2 147558
g7-g46 2 64745
g7-g47 2 57641
g7-g48 2 139804
g7-g49 2 22464
g7-g50 2 1000000
g8-g10 2 29161
g8-g11 2 1000000
g8-g12 2 1000000
g8-g13 2 1000000
g8-g14 2 670416
g8-g15 2 1000000
g8-g16 2 1
g8-g19 2 1000000
g8-g20 2 1000000
g8-g21 2 7213
g8-g22 2 5921
g8-g23 2 1000000
g8-g25 2 1000000
g8-g26 2 1000000
g8-g27 2 498549
g8-g28 2 1000000
g8-g29 2 1000000
g8-g30 2 1000000
g8-g31 2 1000000
g8-g32 2 468
g8-g33 2 10632
g8-g35 2 8843
g8-g36 2 58883
g8-g37 2 10
g8-g38 2 1000000
g8-g40 2 1000000
g8-g41 2 22627
g8-g42 2 744614
g8-g43 2 1000000
g8-g44 2 1000000
g8-g45 2 1000000
g8-g46 2 1000000
g8-g47 2 1000000
g8-g48 2 1000000
g8-g49 2 400140
g8-g50 2 1000000
g8-g9 2 1000000
g9-g10 2 1000000
g9-g11 2 1000000
g9-g12 2 1000000
g9-g13 2 1000000
g9-g14 2 212581
g9-g15 2 1000000
g9-g16 2 1000000
g9-g20 2 1000000
g9-g21 2 6352
g9-g22 2 1000000
g9-g23 2 5
g9-g25 2 1000000
g9-g26 2 1000000
g9-g27 2 989261
g9-g28 2 1000000
g9-g29 2 1000000
g9-g30 2 1000000
g9-g31 2 1000000
g9-g32 2 266
g9-g33 2 1000000
g9-g37 2 1000000
g9-g38 2 1000000
g9-g40 2 1000000
g9-g41 2 1000000
g9-g42 2 856
g9-g43 2 15900
g9-g44 2 1000000
g9-g45 2 1000000
g9-g46 2 1000000
g9-g47 2 1000000
g9-g48 2 1000000
g9-g49 2 1000000
g9-g50 2 1000000
images-CVIU11-1-119 8 1000014
images-CVIU11-1-131 8 1000001
images-CVIU11-1-50 8 1000015
images-CVIU11-1-81 8 1000003
images-CVIU11-10-110 8 1000004
images-CVIU11-10-139 8 1000001
images-CVIU11-10-20 8 1000018
images-CVIU11-10-50 8 1000015
images-CVIU11-10-58 8 1000002
images-CVIU11-10-60 8 1000007
images-CVIU11-10-93 8 1000002
images-CVIU11-11-4 8 18466
images-CVIU11-11-72 8 21213
images-CVIU11-11-8 8 11949
images-CVIU11-12-115 8 1000001
images-CVIU11-12-137 8 1000001
images-CVIU11-12-141 8 1000001
images-CVIU11-12-4 8 1000009
images-CVIU11-13-11 8 1000004
images-CVIU11-13-118 8 1000006
images-CVIU11-13-128 8 1000002
images-CVIU11-13-13 8 1000002
images-CVIU11-13-30 8 1000002
images-CVIU11-13-46 8 1000001
images-CVIU11-13-7 8 1000003
images-CVIU11-14-106 8 1000002
images-CVIU11-14-146 8 1000009
images-CVIU11-14-16 8 1000001
images-CVIU11-14-31 8 1000012
images-CVIU11-14-63 8 1000012
images-CVIU11-14-96 8 1000004
images-CVIU11-15-146 8 1000002
images-CVIU11-16-143 8 1000002
images-CVIU11-16-37 8 1000011
images-CVIU11-16-55 8 1000004
images-CVIU11-17-107 8 1000006
images-CVIU11-17-14 8 5999
images-CVIU11-17-82 8 40617
images-CVIU11-18-137 8 1000001
images-CVIU11-18-139 8 1000001
images-CVIU11-18-27 8 1000004
images-CVIU11-18-33 8 1000003
images-CVIU11-18-82 8 1000002
images-CVIU11-18-85 8 1000011
images-CVIU11-19-129 8 1000001
images-CVIU11-19-131 8 1000001
images-CVIU11-2-24 8 1000000
images-CVIU11-2-33 8 1000012
images-CVIU11-2-50 8 1000004
images-CVIU11-2-54 8 1000001
images-CVIU11-2-60 8 1000001
images-CVIU11-2-63 8 1000002
images-CVIU11-2-79 8 1000004
images-CVIU11-20-134 8 23925
images-CVIU11-20-31 8 42972
images-CVIU11-20-46 8 36723
images-CVIU11-20-72 8 47407
images-CVIU11-20-88 8 68251
images-CVIU11-21-102 8 1000001
images-CVIU11-21-119 8 1000004
images-CVIU11-21-9 8 1000002
images-CVIU11-22-100 8 1000001
images-CVIU11-22-107 8 1000002
images-CVIU11-22-110 8 1000001
images-CVIU11-22-118 8 1000006
images-CVIU11-22-12 8 1000001
images-CVIU11-23-113 8 1000002
images-CVIU11-23-143 8 1000001
images-CVIU11-23-48 8 1000005
images-CVIU11-24-113 8 15455
images-CVIU11-24-49 8 31597
images-CVIU11-24-5 8 73775
images-CVIU11-24-77 8 93491
images-CVIU11-25-139 8 1000001
images-CVIU11-25-61 8 1000012
images-CVIU11-25-66 8 1000004
images-CVIU11-25-70 8 1000003
images-CVIU11-25-77 8 1000011
images-CVIU11-25-97 8 1000001
images-CVIU11-26-106 8 1000003
images-CVIU11-26-129 8 937
images-CVIU11-26-138 8 1000016
images-CVIU11-26-15 8 1000000
images-CVIU11-26-57 8 1000003
images-CVIU11-26-70 8 1000011
images-CVIU11-26-71 8 1000010
images-CVIU11-26-75 8 1000004
images-CVIU11-26-77 8 1000004
images-CVIU11-26-78 8 1000015
images-CVIU11-27-125 8 1000005
images-CVIU11-27-137 8 1000001
images-CVIU11-27-144 8 1000002
images-CVIU11-27-17 8 1000003
images-CVIU11-27-36 8 1000003
images-CVIU11-28-130 8 1000001
images-CVIU11-28-135 8 1000001
images-CVIU11-28-99 8 1000009
images-CVIU11-29-107 8 37686
images-CVIU11-29-112 8 1000003
images-CVIU11-29-114 8 17214
images-CVIU11-29-116 8 190343
images-CVIU11-29-12 8 1000002
images-CVIU11-29-21 8 72352
images-CVIU11-29-3 8 115145
images-CVIU11-29-39 8 551277
images-CVIU11-29-75 8 146138
images-CVIU11-29-76 8 24261
images-CVIU11-29-79 8 190050
images-CVIU11-29-8 8 55072
images-CVIU11-29-82 8 76765
images-CVIU11-3-106 8 1000004
images-CVIU11-3-138 8 1000017
images-CVIU11-3-37 8 1000012
images-CVIU11-3-48 8 1000001
images-CVIU11-3-56 8 1000001
images-CVIU11-3-74 8 1000004
images-CVIU11-30-1 8 1000010
images-CVIU11-30-11 8 1000002
images-CVIU11-30-115 8 1000002
images-CVIU11-30-12 8 1000002
images-CVIU11-30-42 8 1000002
images-CVIU11-30-66 8 1000003
images-CVIU11-31-105 8 1000007
images-CVIU11-31-109 8 1000010
images-CVIU11-31-26 8 1000001
images-CVIU11-31-31 8 1000007
images-CVIU11-31-39 8 1000001
images-CVIU11-33-109 8 1000008
images-CVIU11-33-59 8 1000010
images-CVIU11-33-71 8 1000002
images-CVIU11-33-86 8 1000002
images-CVIU11-33-88 8 1000011
images-CVIU11-33-93 8 1000003
images-CVIU11-34-106 8 34197
images-CVIU11-34-135 8 39231
images-CVIU11-34-88 8 100563
images-CVIU11-34-9 8 55967
images-CVIU11-35-141 8 1000001
images-CVIU11-35-68 8 1000010
images-CVIU11-36-11 8 1000002
images-CVIU11-36-112 8 1000002
images-CVIU11-36-140 8 1000001
images-CVIU11-37-140 8 1000003
images-CVIU11-37-146 8 1000015
images-CVIU11-37-41 8 1000007
images-CVIU11-37-54 8 1000001
images-CVIU11-37-70 8 1000009
images-CVIU11-37-84 8 1000000
images-CVIU11-38-1 8 1000003
images-CVIU11-38-10 8 1000007
images-CVIU11-38-131 8 1000002
images-CVIU11-38-23 8 1000010
images-CVIU11-38-71 8 1000010
images-CVIU11-38-78 8 1000005
images-CVIU11-39-107 8 1000002
images-CVIU11-39-114 8 1000001
images-CVIU11-39-37 8 1000002
images-CVIU11-39-68 8 1000013
images-CVIU11-39-80 8 1000001
images-CVIU11-4-42 8 1000004
images-CVIU11-4-50 8 1000014
images-CVIU11-40-126 8 1000000
images-CVIU11-40-136 8 1000001
images-CVIU11-40-139 8 1000001
images-CVIU11-40-23 8 1000009
images-CVIU11-40-46 8 1000001
images-CVIU11-40-8 8 1000006
images-CVIU11-41-113 8 1000002
images-CVIU11-41-4 8 1000002
images-CVIU11-41-86 8 1000002
images-CVIU11-41-88 8 1000011
images-CVIU11-42-112 8 1000002
images-CVIU11-42-122 8 1000005
images-CVIU11-42-53 8 1000003
images-CVIU11-42-68 8 1000004
images-CVIU11-42-78 8 1000005
images-CVIU11-42-80 8 1000002
images-CVIU11-42-88 8 1000002
images-CVIU11-43-112 8 1000001
images-CVIU11-43-65 8 1000006
images-CVIU11-43-76 8 1000014
images-CVIU11-44-119 8 1000015
images-CVIU11-44-20 8 1000002
images-CVIU11-44-84 8 1000000
images-CVIU11-44-98 8 1000001
images-CVIU11-5-134 8 1000007
images-CVIU11-5-19 8 1000008
images-CVIU11-5-62 8 1000012
images-CVIU11-6-119 8 1000007
images-CVIU11-6-25 8 1000005
images-CVIU11-6-58 8 1000003
images-CVIU11-7-56 8 1000006
images-CVIU11-7-96 8 1000000
images-CVIU11-8-120 8 1000001
images-CVIU11-8-129 8 1000001
images-CVIU11-8-130 8 1000001
images-CVIU11-8-20 8 1000010
images-CVIU11-8-68 8 1000004
images-CVIU11-8-83 8 1000006
images-CVIU11-9-110 8 1000001
meshes-CVIU11-1-106 10 1000000
meshes-CVIU11-1-120 10 1000000
meshes-CVIU11-1-149 10 1000000
meshes-CVIU11-1-170 10 1000000
meshes-CVIU11-1-175 10 1000000
meshes-CVIU11-1-187 10 1000003
meshes-CVIU11-1-188 10 1000001
meshes-CVIU11-1-20 10 1000001
meshes-CVIU11-1-205 10 1000000
meshes-CVIU11-1-206 10 1000005
meshes-CVIU11-1-220 10 1000000
meshes-CVIU11-1-223 10 1000001
meshes-CVIU11-1-225 10 1000006
meshes-CVIU11-1-250 10 1000000
meshes-CVIU11-1-278 10 1000000
meshes-CVIU11-1-279 10 1000000
meshes-CVIU11-1-282 10 1000002
meshes-CVIU11-1-283 10 1000003
meshes-CVIU11-1-294 10 1000001
meshes-CVIU11-1-305 10 1000000
meshes-CVIU11-1-314 10 1000013
meshes-CVIU11-1-318 10 1000002
meshes-CVIU11-1-34 10 1000005
meshes-CVIU11-1-357 10 1000000
meshes-CVIU11-1-360 10 1000002
meshes-CVIU11-1-368 10 1000000
meshes-CVIU11-1-37 10 1000000
meshes-CVIU11-1-397 10 1000005
meshes-CVIU11-1-410 10 1000000
meshes-CVIU11-1-424 10 1000000
meshes-CVIU11-1-431 10 1000002
meshes-CVIU11-1-461 10 1000005
meshes-CVIU11-1-466 10 1000000
meshes-CVIU11-1-489 10 1000002
meshes-CVIU11-1-511 10 1000002
meshes-CVIU11-1-63 10 1000000
meshes-CVIU11-1-88 10 1000000
meshes-CVIU11-2-100 10 1000016
meshes-CVIU11-2-108 10 1000001
meshes-CVIU11-2-11 10 1000000
meshes-CVIU11-2-121 10 1000000
meshes-CVIU11-2-13 10 1000000
meshes-CVIU11-2-137 10 1000000
meshes-CVIU11-2-177 10 1000000
meshes-CVIU11-2-211 10 1000000
meshes-CVIU11-2-223 10 1000001
meshes-CVIU11-2-233 10 1000000
meshes-CVIU11-2-245 10 1000000
meshes-CVIU11-2-246 10 1000000
meshes-CVIU11-2-248 10 1000000
meshes-CVIU11-2-267 10 1000001
meshes-CVIU11-2-3 10 1000000
meshes-CVIU11-2-300 10 1000001
meshes-CVIU11-2-304 10 1000001
meshes-CVIU11-2-305 10 1000000
meshes-CVIU11-2-317 10 1000000
meshes-CVIU11-2-321 10 1000001
meshes-CVIU11-2-324 10 1000000
meshes-CVIU11-2-349 10 1000000
meshes-CVIU11-2-35 10 1000000
meshes-CVIU11-2-353 10 1000002
meshes-CVIU11-2-354 10 1000000
meshes-CVIU11-2-365 10 1000000
meshes-CVIU11-2-447 10 1000006
meshes-CVIU11-2-449 10 1000005
meshes-CVIU11-2-462 10 1000000
meshes-CVIU11-2-484 10 1000002
meshes-CVIU11-2-487 10 1000003
meshes-CVIU11-2-493 10 1000000
meshes-CVIU11-2-503 10 1000001
meshes-CVIU11-2-511 10 1000002
meshes-CVIU11-2-513 10 1000001
meshes-CVIU11-2-52 10 1000000
meshes-CVIU11-2-54 10 1000000
meshes-CVIU11-2-6 10 1000001
meshes-CVIU11-2-76 10 1000011
meshes-CVIU11-2-80 10 1000003
meshes-CVIU11-3-100 10 1000003
meshes-CVIU11-3-12 10 1000000
meshes-CVIU11-3-130 10 1000009
meshes-CVIU11-3-139 10 1000014
meshes-CVIU11-3-147 10 1000001
meshes-CVIU11-3-151 10 1000001
meshes-CVIU11-3-158 10 1000002
meshes-CVIU11-3-16 10 1000001
meshes-CVIU11-3-17 10 1000001
meshes-CVIU11-3-190 10 1000000
meshes-CVIU11-3-193 10 1000001
meshes-CVIU11-3-195 10 1000005
meshes-CVIU11-3-213 10 1000000
meshes-CVIU11-3-218 10 1000001
meshes-CVIU11-3-220 10 1000000
meshes-CVIU11-3-23 10 1000001
meshes-CVIU11-3-242 10 1000001
meshes-CVIU11-3-246 10 1000001
meshes-CVIU11-3-251 10 1000000
meshes-CVIU11-3-289 10 1000001
meshes-CVIU11-3-290 10 1000000
meshes-CVIU11-3-313 10 1000002
meshes-CVIU11-3-325 10 1000000
meshes-CVIU11-3-35 10 1000000
meshes-CVIU11-3-357 10 1000000
meshes-CVIU11-3-381 10 1000000
meshes-CVIU11-3-408 10 1000000
meshes-CVIU11-3-431 10 1000007
meshes-CVIU11-3-434 10 1000010
meshes-CVIU11-3-448 10 1000005
meshes-CVIU11-3-45 10 1000001
meshes-CVIU11-3-457 10 1000001
meshes-CVIU11-3-484 10 1000002
meshes-CVIU11-3-501 10 1000003
meshes-CVIU11-3-503 10 1000001
meshes-CVIU11-3-511 10 1000002
meshes-CVIU11-3-512 10 1000000
meshes-CVIU11-3-513 10 1000001
meshes-CVIU11-3-526 10 1000001
meshes-CVIU11-3-59 10 1000001
meshes-CVIU11-3-7 10 1000000
meshes-CVIU11-3-97 10 1000006
meshes-CVIU11-3-98 10 1000005
meshes-CVIU11-4-114 10 1000000
meshes-CVIU11-4-129 10 1000002
meshes-CVIU11-4-135 10 1000000
meshes-CVIU11-4-166 10 1000000
meshes-CVIU11-4-168 10 1000001
meshes-CVIU11-4-206 10 1000004
meshes-CVIU11-4-213 10 1000000
meshes-CVIU11-4-228 10 1000002
meshes-CVIU11-4-248 10 1000000
meshes-CVIU11-4-268 10 1000002
meshes-CVIU11-4-311 10 1000002
meshes-CVIU11-4-313 10 1000001
meshes-CVIU11-4-325 10 1000000
meshes-CVIU11-4-341 10 1000000
meshes-CVIU11-4-387 10 1000000
meshes-CVIU11-4-441 10 1000001
meshes-CVIU11-4-45 10 1000000
meshes-CVIU11-4-46 10 1000000
meshes-CVIU11-4-471 10 1000001
meshes-CVIU11-4-487 10 1000003
meshes-CVIU11-4-501 10 1000002
meshes-CVIU11-4-80 10 1000003
meshes-CVIU11-5-102 10 1006558
meshes-CVIU11-5-115 10 1000000
meshes-CVIU11-5-121 10 1000000
meshes-CVIU11-5-147 10 1000000
meshes-CVIU11-5-148 10 1000001
meshes-CVIU11-5-163 10 1000001
meshes-CVIU11-5-182 10 1000000
meshes-CVIU11-5-188 10 1000003
meshes-CVIU11-5-191 10 1000006
meshes-CVIU11-5-200 10 1000000
meshes-CVIU11-5-212 10 1000000
meshes-CVIU11-5-216 10 1000000
meshes-CVIU11-5-223 10 1000001
meshes-CVIU11-5-244 10 1000000
meshes-CVIU11-5-283 10 1000003
meshes-CVIU11-5-286 10 1000000
meshes-CVIU11-5-304 10 1000000
meshes-CVIU11-5-306 10 1000003
meshes-CVIU11-5-315 10 1000000
meshes-CVIU11-5-333 10 1000000
meshes-CVIU11-5-34 10 1000002
meshes-CVIU11-5-36 10 1000002
meshes-CVIU11-5-409 10 1000000
meshes-CVIU11-5-433 10 1000001
meshes-CVIU11-5-464 10 1000005
meshes-CVIU11-5-468 10 1000000
meshes-CVIU11-5-488 10 1000001
meshes-CVIU11-5-517 10 1000004
meshes-CVIU11-5-59 10 1000000
meshes-CVIU11-5-73 10 1000000
meshes-CVIU11-5-99 10 1000001
meshes-CVIU11-6-102 10 1000001
meshes-CVIU11-6-150 10 1000012
meshes-CVIU11-6-151 10 1000000
meshes-CVIU11-6-163 10 1000001
meshes-CVIU11-6-194 10 1000001
meshes-CVIU11-6-211 10 1000000
meshes-CVIU11-6-265 10 1000000
meshes-CVIU11-6-293 10 1000000
meshes-CVIU11-6-303 10 1000001
meshes-CVIU11-6-306 10 1000016
meshes-CVIU11-6-314 10 1000015
meshes-CVIU11-6-325 10 1000000
meshes-CVIU11-6-338 10 1000000
meshes-CVIU11-6-345 10 1000000
meshes-CVIU11-6-400 10 1000001
meshes-CVIU11-6-438 10 1000002
meshes-CVIU11-6-443 10 1000001
meshes-CVIU11-6-485 10 1000000
meshes-CVIU11-6-498 10 1000000
meshes-CVIU11-6-523 10 1000000
meshes-CVIU11-6-528 10 1000004
meshes-CVIU11-6-56 10 1000000
meshes-CVIU11-6-58 10 1000000
meshes-CVIU11-6-65 10 1000016
meshes-CVIU11-6-68 10 1000002
meshes-CVIU11-6-77 10 1000001
meshes-CVIU11-6-81 10 1000000
PR15-1 9 15234
PR15-2 9 14597
PR15-3 9 14471
PR15-4 9 14425
PR15-5 9 14465
PR15-6 9 15347
PR15-7 9 16185
PR15-8 9 14443
PR15-9 9 15160
PR15-10 9 14416
PR15-11 9 14423
PR15-12 9 14440
PR15-13 9 15109
PR15-14 9 15823
PR15-15 9 15434
PR15-16 9 14726
PR15-17 9 14494
PR15-18 9 14480
PR15-19 9 14489
PR15-20 9 14463
PR15-21 9 14522
PR15-22 9 14470
PR15-23 9 14350
PR15-24 9 15021
g10-g100 11 1000000
g10-g101 11 1000001
g10-g102 11 1000003
g10-g103 11 1000001
g10-g104 11 1000005
g10-g105 11 1000007
g10-g106 11 1000005
g10-g107 11 1000013
g10-g108 11 1000011
g10-g109 11 1000009
g10-g110 11 1000006
g10-g111 11 1000014
g10-g112 11 1000004
g10-g51 11 1000000
g10-g52 11 1000000
g10-g53 11 1000000
g10-g54 11 1000000
g10-g55 11 1000000
g10-g56 11 1000000
g10-g57 11 1000000
g10-g61 11 1000000
g10-g62 11 1000000
g10-g63 11 1000000
g10-g64 11 1000000
g10-g65 11 1000000
g10-g67 11 1000000
g10-g68 11 1000000
g10-g69 11 1000000
g10-g70 11 1000000
g10-g71 11 1000000
g10-g72 11 1000000
g10-g74 11 1000000
g10-g75 11 1000000
g10-g76 11 1000000
g10-g77 11 1000000
g10-g78 11 1000000
g10-g79 11 1000000
g10-g80 11 1000000
g10-g81 11 1000000
g10-g83 11 1000000
g10-g84 11 1000000
g10-g85 11 1000001
g10-g87 11 1000000
g10-g88 11 1000000
g10-g89 11 1000000
g10-g90 11 1000001
g10-g91 11 1000000
g10-g92 11 1000000
g10-g94 11 1000000
g10-g95 11 1000001
g10-g96 11 1000001
g10-g97 11 1000001
g10-g98 11 1000000
g10-g99 11 1000000
g11-g100 11 1000000
g11-g101 11 1000004
g11-g102 11 1000003
g11-g103 11 1000001
g11-g104 11 1000002
g11-g105 11 1000002
g11-g106 11 1000009
g11-g107 11 1000009
g11-g108 11 1000011
g11-g109 11 1000011
g11-g110 11 1000005
g11-g111 11 1000006
g11-g112 11 1000002
g11-g51 11 1000000
g11-g52 11 1000000
g11-g53 11 1000000
g11-g54 11 1000000
g11-g55 11 1000000
g11-g56 11 1000000
g11-g57 11 1000000
g11-g61 11 1000000
g11-g62 11 1000000
g11-g63 11 1000000
g11-g64 11 1000000
g11-g65 11 1000000
g11-g67 11 1000000
g11-g68 11 1000000
g11-g69 11 1000000
g11-g70 11 1000000
g11-g71 11 1000000
g11-g72 11 1000000
g11-g74 11 1000000
g11-g75 11 1000000
g11-g76 11 1000000
g11-g77 11 1000000
g11-g78 11 194
g11-g79 11 1000000
g11-g80 11 1000000
g11-g81 11 1000000
g11-g83 11 1000000
g11-g84 11 1000001
g11-g85 11 1000000
g11-g87 11 1000000
g11-g88 11 1000000
g11-g89 11 1000001
g11-g90 11 1000001
g11-g91 11 1000000
g11-g92 11 1000001
g11-g94 11 1000000
g11-g95 11 1000001
g11-g96 11 1000001
g11-g97 11 1000001
g11-g98 11 1000000
g11-g99 11 1000000
g12-g100 11 46456
g12-g101 11 1000001
g12-g102 11 1000002
g12-g103 11 1000001
g12-g104 11 1000005
g12-g105 11 1000002
g12-g106 11 1000008
g12-g107 11 1000004
g12-g108 11 1000004
g12-g109 11 1000005
g12-g110 11 1000005
g12-g111 11 1003886
g12-g112 11 1000004
g12-g51 11 1000000
g12-g52 11 1000000
g12-g53 11 96986
g12-g54 11 1000000
g12-g55 11 1000000
g12-g56 11 1000000
g12-g57 11 351
g12-g61 11 557012
g12-g62 11 1000000
g12-g63 11 1000000
g12-g64 11 1000000
g12-g65 11 1000000
g12-g67 11 1000000
g12-g68 11 1000000
g12-g69 11 32388
g12-g70 11 7783
g12-g71 11 134589
g12-g72 11 7506
g12-g74 11 1000000
g12-g75 11 1000000
g12-g76 11 1000000
g12-g77 11 1000000
g12-g78 11 1000000
g12-g79 11 1000000
g12-g80 11 3898
g12-g81 11 1000000
g12-g83 11 1000000
g12-g84 11 1000001
g12-g85 11 1000001
g12-g87 11 1000000
g12-g88 11 1000000
g12-g89 11 32284
g12-g90 11 1000000
g12-g91 11 1000000
g12-g92 11 1000001
g12-g94 11 1000000
g12-g95 11 51038
g12-g96 11 58231
g12-g97 11 49324
g12-g98 11 140029
g12-g99 11 141484
g13-g100 11 1000001
g13-g101 11 1000001
g13-g102 11 1000004
g13-g103 11 1000001
g13-g104 11 1000001
g13-g105 11 1000001
g13-g106 11 1000002
g13-g107 11 1000003
g13-g108 11 1000012
g13-g109 11 1000013
g13-g110 11 1000003
g13-g111 11 1000016
g13-g112 11 1000003
g13-g51 11 1000000
g13-g52 11 1000000
g13-g53 11 1000000
g13-g54 11 1000000
g13-g55 11 1000000
g13-g56 11 1000000
g13-g57 11 1000000
g13-g61 11 1000000
g13-g62 11 1000001
g13-g63 11 1000000
g13-g64 11 1000000
g13-g65 11 1000000
g13-g67 11 1000000
g13-g68 11 1000000
g13-g69 11 493
g13-g70 11 425
g13-g71 11 1000000
g13-g72 11 621
g13-g74 11 1000000
g13-g75 11 1000000
g13-g76 11 1000000
g13-g77 11 1000000
g13-g78 11 1000000
g13-g79 11 1000000
g13-g80 11 1701
g13-g81 11 1000000
g13-g83 11 1000000
g13-g84 11 1000000
g13-g85 11 1000001
g13-g87 11 1000000
g13-g88 11 1000000
g13-g89 11 1000000
g13-g90 11 1000001
g13-g91 11 1000000
g13-g92 11 1000001
g13-g94 11 1000000
g13-g95 11 78264
g13-g96 11 813040
g13-g97 11 63636
g13-g98 11 598766
g13-g99 11 603180
g14-g100 11 1000001
g14-g101 11 1000003
g14-g102 11 1000002
g14-g103 11 1000001
g14-g104 11 1000002
g14-g105 11 1000002
g14-g106 11 1000010
g14-g107 11 1000008
g14-g108 11 1000005
g14-g109 11 1000004
g14-g110 11 1000007
g14-g111 11 1024532
g14-g112 11 773784
g14-g51 11 1000000
g14-g52 11 1000000
g14-g53 11 1000000
g14-g54 11 1000000
g14-g55 11 1000000
g14-g56 11 1000000
g14-g57 11 1000000
g14-g61 11 1000000
g14-g62 11 1000000
g14-g63 11 1000000
g14-g64 11 1000000
g14-g65 11 1000000
g14-g67 11 1000000
g14-g68 11 1000000
g14-g69 11 557
g14-g70 11 1000000
g14-g71 11 611
g14-g72 11 1000000
g14-g74 11 1000000
g14-g75 11 1000000
g14-g76 11 1000000
g14-g77 11 1000000
g14-g78 11 1000000
g14-g79 11 1000000
g14-g80 11 1000000
g14-g81 11 1000000
g14-g83 11 1000000
g14-g84 11 1000000
g14-g85 11 1000001
g14-g87 11 1000000
g14-g88 11 1000000
g14-g89 11 1000001
g14-g90 11 1000001
g14-g91 11 1000000
g14-g92 11 1000001
g14-g94 11 1000000
g14-g95 11 1000001
g14-g96 11 1000001
g14-g97 11 1000001
g14-g98 11 1000001
g14-g99 11 1000001
g15-g100 11 1000001
g15-g101 11 1000002
g15-g102 11 1000002
g15-g103 11 1000000
g15-g104 11 1000002
g15-g105 11 1000001
g15-g106 11 1000010
g15-g107 11 1000007
g15-g108 11 1000002
g15-g109 11 1000012
g15-g110 11 1000002
g15-g111 11 1000007
g15-g112 11 1000002
g15-g51 11 1000000
g15-g52 11 1000000
g15-g53 11 1000000
g15-g54 11 1000000
g15-g55 11 1000000
g15-g56 11 1000000
g15-g57 11 1000000
g15-g61 11 1000000
g15-g62 11 1000000
g15-g63 11 1000000
g15-g64 11 1000000
g15-g65 11 1000000
g15-g67 11 1000000
g15-g68 11 1000000
g15-g69 11 550
g15-g70 11 475
g15-g71 11 1000000
g15-g72 11 710
g15-g74 11 1000000
g15-g75 11 1000000
g15-g76 11 1000000
g15-g77 11 1000000
g15-g78 11 1000000
g15-g79 11 1000000
g15-g80 11 1902
g15-g81 11 1000000
g15-g83 11 1000000
g15-g84 11 1000000
g15-g85 11 1000001
g15-g87 11 1000000
g15-g88 11 1000000
g15-g89 11 1000000
g15-g90 11 1000000
g15-g91 11 1000000
g15-g92 11 1000000
g15-g94 11 1000001
g15-g95 11 81357
g15-g96 11 806834
g15-g97 11 65178
g15-g98 11 602996
g15-g99 11 603416
g16-g100 11 1000001
g16-g101 11 1000001
g16-g102 11 1000001
g16-g103 11 1000001
g16-g104 11 1000001
g16-g105 11 1000001
g16-g106 11 1000009
g16-g107 11 1000005
g16-g108 11 1000008
g16-g109 11 1000007
g16-g110 11 1000003
g16-g111 11 1000017
g16-g112 11 1000005
g16-g51 11 1000000
g16-g52 11 1000000
g16-g53 11 1000000
g16-g54 11 1000000
g16-g55 11 1000000
g16-g56 11 1000000
g16-g57 11 1000000
g16-g61 11 1000000
g16-g62 11 1000000
g16-g63 11 1000000
g16-g64 11 1000000
g16-g65 11 1000000
g16-g67 11 1000000
g16-g68 11 1000000
g16-g69 11 1000000
g16-g70 11 1000000
g16-g71 11 1000000
g16-g72 11 1000000
g16-g74 11 1000000
g16-g75 11 1000000
g16-g76 11 1000000
g16-g77 11 1000000
g16-g78 11 1000000
g16-g79 11 1000000
g16-g80 11 1000000
g16-g81 11 1000000
g16-g83 11 1000000
g16-g84 11 1000000
g16-g85 11 1000000
g16-g87 11 1000000
g16-g88 11 1000000
g16-g89 11 1000000
g16-g90 11 1000000
g16-g91 11 1000000
g16-g92 11 1000000
g16-g94 11 1000001
g16-g95 11 1000000
g16-g96 11 1000001
g16-g97 11 1000001
g16-g98 11 1000000
g16-g99 11 1000001
g17-g100 11 1000001
g17-g101 11 1000003
g17-g102 11 1000004
g17-g103 11 1000001
g17-g104 11 1000001
g17-g105 11 1000002
g17-g106 11 1000003
g17-g107 11 1000011
g17-g108 11 1000003
g17-g109 11 1000010
g17-g110 11 22731
g17-g111 11 1000004
g17-g112 11 1000005
g17-g51 11 1000000
g17-g52 11 1000000
g17-g53 11 1000000
g17-g54 11 1000000
g17-g55 11 1000000
g17-g56 11 1000000
g17-g57 11 1000000
g17-g61 11 1000000
g17-g62 11 1000000
g17-g63 11 1000000
g17-g64 11 1000000
g17-g65 11 1000000
g17-g67 11 1000000
g17-g68 11 1000000
g17-g69 11 1000000
g17-g70 11 1000000
g17-g71 11 1000000
